静园小区,,,,,
n00000,2018/4/4,16:11:39,83.69721473,41.31282206,7
n00000,2018/4/4,16:12:10,83.69741552,41.31276114,0
n00000,2018/4/4,16:12:40,83.69786766,41.31250914,5
n00000,2018/4/4,16:13:17,83.6977371,41.31270957,0
n00000,2018/4/4,16:13:47,83.6977673,41.31269935,0
n00000,2018/4/4,16:14:17,83.69779723,41.31269918,0
n00000,2018/4/4,16:14:47,83.6978277,41.31269927,0
n00000,2018/4/4,16:15:17,83.69779723,41.31269918,0
n00000,2018/4/4,16:15:47,83.6978277,41.31269927,0
n00000,2018/4/4,16:16:23,83.69779723,41.31269918,0
n00000,2018/4/4,16:16:53,83.69779723,41.31269918,0
n00000,2018/4/4,16:17:23,83.69779723,41.31269918,0
n00000,2018/4/4,16:17:53,83.69779723,41.31270922,0
n00000,2018/4/4,16:18:23,83.69779723,41.31270922,0
n00000,2018/4/4,16:18:53,83.69779723,41.31270922,0
n00000,2018/4/4,16:19:33,83.69779723,41.31270922,0
n00000,2018/4/4,16:20:03,83.69779723,41.31270922,0
n00000,2018/4/4,16:20:33,83.69779723,41.31269918,0
n00000,2018/4/4,16:21:02,83.6978277,41.31269927,0
n00000,2018/4/4,16:21:32,83.69779723,41.31269918,0
n00000,2018/4/4,16:22:02,83.69779723,41.31269918,0
n00000,2018/4/4,16:22:40,83.69779723,41.31269918,0
n00000,2018/4/4,16:23:10,83.69778716,41.31269924,0
n00000,2018/4/4,16:23:40,83.69778716,41.31270927,0
n00000,2018/4/4,16:24:10,83.69778716,41.31270927,0
n00000,2018/4/4,16:24:40,83.69778716,41.31269924,0
n00000,2018/4/4,16:25:10,83.69778716,41.31269924,0
n00000,2018/4/4,16:25:48,83.6977673,41.31269935,0
n00000,2018/4/4,16:26:18,83.6977673,41.31269935,0
n00000,2018/4/4,16:26:48,83.6977673,41.31269935,0
n00000,2018/4/4,16:27:18,83.6977673,41.31267955,0
n00000,2018/4/4,16:27:48,83.69778716,41.31267943,0
n00000,2018/4/4,16:28:19,83.69778716,41.31267943,0
n00000,2018/4/4,16:28:57,83.6977673,41.31267955,0
n00000,2018/4/4,16:29:27,83.6977673,41.31267955,0
n00000,2018/4/4,16:29:57,83.6977673,41.31267955,0
n00000,2018/4/4,16:30:27,83.69778716,41.31267943,0
n00000,2018/4/4,16:30:57,83.69778716,41.31267943,0
n00000,2018/4/4,16:31:27,83.69778716,41.31269924,0
n00000,2018/4/4,16:32:05,83.69778716,41.31269924,0
n00000,2018/4/4,16:32:35,83.69779722,41.31267937,0
n00000,2018/4/4,16:33:05,83.69779723,41.31269918,0
n00000,2018/4/4,16:33:35,83.69779723,41.31269918,0
n00000,2018/4/4,16:34:05,83.69779723,41.31269918,0
n00000,2018/4/4,16:34:35,83.69779723,41.31269918,0
n00000,2018/4/4,16:35:15,83.69779722,41.31267937,0
n00000,2018/4/4,16:35:45,83.69779723,41.31269918,0
n00000,2018/4/4,16:36:15,83.69779723,41.31269918,0
n00000,2018/4/4,16:36:45,83.69778716,41.31269924,0
n00000,2018/4/4,16:37:16,83.69778716,41.31269924,0
n00000,2018/4/4,16:37:46,83.6977673,41.31269935,0
n00000,2018/4/4,16:38:22,83.6977673,41.31269935,0
n00000,2018/4/4,16:38:52,83.6977673,41.31269935,0
n00000,2018/4/4,16:39:22,83.6977673,41.31270939,0
n00000,2018/4/4,16:39:52,83.6977673,41.31270939,0
n00000,2018/4/4,16:40:22,83.6977673,41.31270939,0
n00000,2018/4/4,16:40:52,83.6977673,41.31269935,0
n00000,2018/4/4,16:41:31,83.6977673,41.31269935,0
n00000,2018/4/4,16:42:01,83.6977673,41.31269935,0
n00000,2018/4/4,16:42:31,83.69778716,41.31269924,0
n00000,2018/4/4,16:43:01,83.69778716,41.31270927,0
n00000,2018/4/4,16:43:31,83.69778716,41.31270927,0
n00000,2018/4/4,16:44:01,83.69778716,41.31270927,0
n00000,2018/4/4,16:44:40,83.69778716,41.31270927,0
n00000,2018/4/4,16:45:10,83.69778716,41.31270927,0
n00000,2018/4/4,16:45:40,83.69778716,41.31270927,0
n00000,2018/4/4,16:46:10,83.69778716,41.31269924,0
n00000,2018/4/4,16:46:40,83.69778716,41.31269924,0
n00000,2018/4/4,16:47:10,83.69778716,41.31269924,0
n00000,2018/4/4,16:47:47,83.69778716,41.31269924,0
n00000,2018/4/4,16:48:17,83.69778716,41.31269924,0
n00000,2018/4/4,16:48:47,83.69778716,41.31269924,0
n00000,2018/4/4,16:49:17,83.69778716,41.31269924,0
n00000,2018/4/4,16:49:47,83.69778716,41.31267943,0
n00000,2018/4/4,16:50:17,83.69778716,41.31267943,0
n00000,2018/4/4,16:50:55,83.69778716,41.31269924,0
n00000,2018/4/4,16:51:25,83.69778716,41.31269924,0
n00000,2018/4/4,16:51:55,83.69778716,41.31267943,0
n00000,2018/4/4,16:52:25,83.69778716,41.31269924,0
n00000,2018/4/4,16:52:55,83.69779723,41.31269918,0
n00000,2018/4/4,16:53:25,83.69778716,41.31269924,0
n00000,2018/4/4,16:53:59,83.69778716,41.31269924,0
n00000,2018/4/4,16:54:29,83.69778716,41.31269924,0
n00000,2018/4/4,16:55:00,83.69778716,41.31269924,0
n00000,2018/4/4,16:55:30,83.69778716,41.31269924,0
n00000,2018/4/4,16:56:00,83.69778716,41.31269924,0
n00000,2018/4/4,16:56:30,83.69778716,41.31269924,0
n00000,2018/4/4,16:57:08,83.69778716,41.31269924,0
n00000,2018/4/4,16:57:39,83.69778716,41.31269924,0
n00000,2018/4/4,16:58:09,83.69778716,41.31269924,0
n00000,2018/4/4,16:58:39,83.69778716,41.31269924,0
n00000,2018/4/4,16:59:09,83.69778716,41.31269924,0
n00000,2018/4/4,16:59:40,83.69778716,41.31269924,0
n00000,2018/4/4,17:00:16,83.69778716,41.31269924,0
n00000,2018/4/4,17:00:46,83.69778716,41.31269924,0
n00000,2018/4/4,17:01:16,83.69778716,41.31269924,0
n00000,2018/4/4,17:01:47,83.69778716,41.31269924,0
n00000,2018/4/4,17:02:17,83.69778716,41.31269924,0
n00000,2018/4/4,17:02:47,83.69778716,41.31269924,0
n00000,2018/4/4,17:03:25,83.69778716,41.31269924,0
n00000,2018/4/4,17:03:55,83.69778716,41.31269924,0
n00000,2018/4/4,17:04:26,83.69778716,41.31269924,0
n00000,2018/4/4,17:04:56,83.69778716,41.31267943,0
n00000,2018/4/4,17:05:26,83.69778716,41.31267943,0
n00000,2018/4/4,17:05:56,83.69778716,41.31267943,0
n00000,2018/4/4,17:06:35,83.69778716,41.31269924,0
n00000,2018/4/4,17:07:07,83.69778716,41.31269924,0
n00000,2018/4/4,17:07:37,83.69778716,41.31269924,0
n00000,2018/4/4,17:08:07,83.69779722,41.31267937,0
n00000,2018/4/4,17:08:37,83.69779722,41.31267937,0
n00000,2018/4/4,17:09:07,83.69779723,41.31269918,0
n00000,2018/4/4,17:09:41,83.69779722,41.31267937,0
n00000,2018/4/4,17:10:11,83.69778716,41.31267943,0
n00000,2018/4/4,17:10:41,83.69778716,41.31267943,0
n00000,2018/4/4,17:11:11,83.69778716,41.31267943,0
n00000,2018/4/4,17:11:41,83.69778716,41.31267943,0
n00000,2018/4/4,17:12:11,83.6977673,41.31267955,0
n00000,2018/4/4,17:12:49,83.6977673,41.31267955,0
n00000,2018/4/4,17:13:19,83.69778716,41.31265936,0
n00000,2018/4/4,17:13:49,83.69778716,41.31267943,0
n00000,2018/4/4,17:14:19,83.69778716,41.31267943,0
n00000,2018/4/4,17:14:49,83.69778716,41.31267943,0
n00000,2018/4/4,17:15:19,83.69779723,41.31269918,0
n00000,2018/4/4,17:15:58,83.69778716,41.31269924,0
n00000,2018/4/4,17:16:29,83.69778716,41.31269924,0
n00000,2018/4/4,17:16:59,83.69778716,41.31269924,0
n00000,2018/4/4,17:17:30,83.6977673,41.31269935,0
n00000,2018/4/4,17:18:00,83.6977673,41.31269935,0
n00000,2018/4/4,17:18:30,83.69755618,41.31268053,3
n00000,2018/4/4,17:19:06,83.69775723,41.31265953,0
n00000,2018/4/4,17:19:36,83.69759645,41.31275028,3
n00000,2018/4/4,17:20:06,83.69778716,41.31269924,3
n00000,2018/4/4,17:20:36,83.69779723,41.31269918,0
n00000,2018/4/4,17:21:07,83.69779723,41.31269918,0
n00000,2018/4/4,17:21:37,83.69779723,41.31269918,0
n00000,2018/4/4,17:22:15,83.69779722,41.31267937,0
n00000,2018/4/4,17:22:46,83.69782769,41.31267947,0
n00000,2018/4/4,17:23:16,83.69779723,41.31269918,0
n00000,2018/4/4,17:23:46,83.69779723,41.31269918,0
n00000,2018/4/4,17:24:17,83.69779723,41.31269918,0
n00000,2018/4/4,17:24:47,83.69779722,41.31267937,0
n00000,2018/4/4,17:25:23,83.69779722,41.31267937,0
n00000,2018/4/4,17:25:53,83.69779722,41.31267937,0
n00000,2018/4/4,17:26:23,83.69782769,41.31267947,0
n00000,2018/4/4,17:26:53,83.69782769,41.31267947,0
n00000,2018/4/4,17:27:23,83.69779722,41.31267937,0
n00000,2018/4/4,17:27:53,83.6978277,41.31269927,0
n00000,2018/4/4,17:28:27,83.69779723,41.31269918,0
n00000,2018/4/4,17:28:57,83.69779723,41.31269918,0
n00000,2018/4/4,17:29:27,83.69779723,41.31269918,0
n00000,2018/4/4,17:29:57,83.69779723,41.31269918,0
n00000,2018/4/4,17:30:27,83.69779723,41.31269918,0
n00000,2018/4/4,17:30:57,83.69779723,41.31269918,0
n00000,2018/4/4,17:31:35,83.69779723,41.31269918,0
n00000,2018/4/4,17:32:05,83.69779723,41.31269918,0
n00000,2018/4/4,17:32:36,83.6978277,41.31269927,0
n00000,2018/4/4,17:33:06,83.6978277,41.31270931,0
n00000,2018/4/4,17:33:36,83.6978277,41.31270931,0
n00000,2018/4/4,17:34:06,83.6978277,41.31270931,0
n00000,2018/4/4,17:34:44,83.6978277,41.31270931,0
n00000,2018/4/4,17:35:15,83.6978277,41.31270931,0
n00000,2018/4/4,17:35:45,83.6978277,41.31270931,0
n00000,2018/4/4,17:36:15,83.6978277,41.31270931,0
n00000,2018/4/4,17:36:45,83.6978277,41.31270931,0
n00000,2018/4/4,17:37:15,83.69783776,41.31270925,0
n00000,2018/4/4,17:37:52,83.69783776,41.31270925,0
n00000,2018/4/4,17:38:22,83.6978277,41.31270931,0
n00000,2018/4/4,17:38:53,83.6978277,41.31270931,0
n00000,2018/4/4,17:39:23,83.6978277,41.31270931,0
n00000,2018/4/4,17:39:53,83.6978277,41.31270931,0
n00000,2018/4/4,17:40:23,83.69779723,41.31269918,0
n00000,2018/4/4,17:41:01,83.6978277,41.31269927,0
n00000,2018/4/4,17:41:32,83.6978277,41.31269927,0
n00000,2018/4/4,17:42:02,83.6978277,41.31269927,0
n00000,2018/4/4,17:42:33,83.69779723,41.31269918,0
n00000,2018/4/4,17:43:03,83.69779723,41.31269918,0
n00000,2018/4/4,17:43:33,83.69779723,41.31269918,0
n00000,2018/4/4,17:44:11,83.6978277,41.31269927,0
n00000,2018/4/4,17:44:41,83.6978277,41.31269927,0
n00000,2018/4/4,17:45:11,83.6978277,41.31269927,0
n00000,2018/4/4,17:45:41,83.6978277,41.31269927,0
n00000,2018/4/4,17:46:11,83.6978277,41.31269927,0
n00000,2018/4/4,17:46:41,83.69779723,41.31269918,0
n00000,2018/4/4,17:46:41,83.69779723,41.31269918,0
n00000,2018/4/4,17:47:20,83.69779723,41.31269918,0
n00000,2018/4/4,17:47:20,83.69779723,41.31269918,0
n00000,2018/4/4,17:47:50,83.69779723,41.31269918,0
n00000,2018/4/4,17:47:50,83.69779723,41.31269918,0
n00000,2018/4/4,17:48:20,83.6978277,41.31269927,0
n00000,2018/4/4,17:48:20,83.6978277,41.31269927,0
n00000,2018/4/4,17:48:50,83.69779723,41.31269918,0
n00000,2018/4/4,17:48:50,83.69779723,41.31269918,0
n00000,2018/4/4,17:49:20,83.69779723,41.31270922,0
n00000,2018/4/4,17:49:20,83.69779723,41.31270922,0
n00000,2018/4/4,17:49:51,83.69779723,41.31270922,0
n00000,2018/4/4,17:49:51,83.69779723,41.31270922,0
n00000,2018/4/4,17:50:29,83.69779723,41.31270922,0
n00000,2018/4/4,17:50:29,83.69779723,41.31270922,0
n00000,2018/4/4,17:50:59,83.69778716,41.31270927,0
n00000,2018/4/4,17:50:59,83.69778716,41.31270927,0
n00000,2018/4/4,17:51:29,83.69778716,41.31270927,0
n00000,2018/4/4,17:51:29,83.69778716,41.31270927,0
n00000,2018/4/4,17:51:59,83.69779723,41.31270922,0
n00000,2018/4/4,17:51:59,83.69779723,41.31270922,0
n00000,2018/4/4,17:52:29,83.69778716,41.31270927,0
n00000,2018/4/4,17:52:29,83.69778716,41.31270927,0
n00000,2018/4/4,17:52:59,83.69778717,41.31272935,0
n00000,2018/4/4,17:52:59,83.69778717,41.31272935,0
n00000,2018/4/4,17:53:38,83.69778716,41.31270927,0
n00000,2018/4/4,17:53:38,83.69778716,41.31270927,0
n00000,2018/4/4,17:54:08,83.69779723,41.31270922,0
n00000,2018/4/4,17:54:08,83.69779723,41.31270922,0
n00000,2018/4/4,17:54:38,83.69779723,41.31270922,0
n00000,2018/4/4,17:54:38,83.69779723,41.31270922,0
n00000,2018/4/4,17:55:08,83.69779723,41.31270922,0
n00000,2018/4/4,17:55:08,83.69779723,41.31270922,0
n00000,2018/4/4,17:55:38,83.69779723,41.31270922,0
n00000,2018/4/4,17:55:38,83.69779723,41.31270922,0
n00000,2018/4/4,17:56:08,83.69779723,41.31270922,0
n00000,2018/4/4,17:56:08,83.69779723,41.31270922,0
n00000,2018/4/4,17:56:47,83.6978277,41.31270931,0
n00000,2018/4/4,17:56:47,83.6978277,41.31270931,0
n00000,2018/4/4,17:57:17,83.69779723,41.31269918,0
n00000,2018/4/4,17:57:17,83.69779723,41.31269918,0
n00000,2018/4/4,17:57:47,83.69779723,41.31269918,0
n00000,2018/4/4,17:57:47,83.69779723,41.31269918,0
n00000,2018/4/4,17:58:17,83.69779723,41.31269918,0
n00000,2018/4/4,17:58:17,83.69779723,41.31269918,0
n00000,2018/4/4,17:58:47,83.69779723,41.31269918,0
n00000,2018/4/4,17:58:47,83.69779723,41.31269918,0
n00000,2018/4/4,17:59:17,83.6978277,41.31269927,0
n00000,2018/4/4,17:59:17,83.6978277,41.31269927,0
n00000,2018/4/4,17:59:55,83.6978277,41.31269927,0
n00000,2018/4/4,17:59:55,83.6978277,41.31269927,0
n00000,2018/4/4,18:00:25,83.6978277,41.31269927,0
n00000,2018/4/4,18:00:25,83.6978277,41.31269927,0
n00000,2018/4/4,18:00:55,83.69783776,41.31269921,0
n00000,2018/4/4,18:00:55,83.69783776,41.31269921,0
n00000,2018/4/4,18:01:25,83.69783776,41.31270925,0
n00000,2018/4/4,18:01:25,83.69783776,41.31270925,0
n00000,2018/4/4,18:01:55,83.69783776,41.31269921,0
n00000,2018/4/4,18:01:55,83.69783776,41.31269921,0
n00000,2018/4/4,18:02:26,83.69783776,41.31269921,0
n00000,2018/4/4,18:02:26,83.69783776,41.31269921,0
n00000,2018/4/4,18:03:04,83.6978277,41.31269927,0
n00000,2018/4/4,18:03:04,83.6978277,41.31269927,0
n00000,2018/4/4,18:03:34,83.6978277,41.31269927,0
n00000,2018/4/4,18:03:34,83.6978277,41.31269927,0
n00000,2018/4/4,18:04:04,83.6978277,41.31269927,0
n00000,2018/4/4,18:04:04,83.6978277,41.31269927,0
n00000,2018/4/4,18:04:34,83.6978277,41.31269927,0
n00000,2018/4/4,18:04:34,83.6978277,41.31269927,0
n00000,2018/4/4,18:05:04,83.6978277,41.31269927,0
n00000,2018/4/4,18:05:04,83.6978277,41.31269927,0
n00000,2018/4/4,18:05:34,83.69782769,41.31267947,0
n00000,2018/4/4,18:05:34,83.69782769,41.31267947,0
n00000,2018/4/4,18:06:12,83.6978277,41.31269927,0
n00000,2018/4/4,18:06:12,83.6978277,41.31269927,0
n00000,2018/4/4,18:06:43,83.6978277,41.31269927,0
n00000,2018/4/4,18:06:43,83.6978277,41.31269927,0
n00000,2018/4/4,18:07:14,83.6978277,41.31269927,0
n00000,2018/4/4,18:07:14,83.6978277,41.31269927,0
n00000,2018/4/4,18:07:44,83.6978277,41.31269927,0
n00000,2018/4/4,18:07:44,83.6978277,41.31269927,0
n00000,2018/4/4,18:08:14,83.6978277,41.31269927,0
n00000,2018/4/4,18:08:14,83.6978277,41.31269927,0
n00000,2018/4/4,18:08:44,83.6978277,41.31269927,0
n00000,2018/4/4,18:08:44,83.6978277,41.31269927,0
n00000,2018/4/4,18:09:20,83.69783776,41.31269921,0
n00000,2018/4/4,18:09:20,83.69783776,41.31269921,0
n00000,2018/4/4,18:09:50,83.69783776,41.31269921,0
n00000,2018/4/4,18:09:50,83.69783776,41.31269921,0
n00000,2018/4/4,18:10:20,83.6978277,41.31269927,0
n00000,2018/4/4,18:10:20,83.6978277,41.31269927,0
n00000,2018/4/4,18:10:50,83.6978277,41.31269927,0
n00000,2018/4/4,18:10:50,83.6978277,41.31269927,0
n00000,2018/4/4,18:11:19,83.6978277,41.31269927,0
n00000,2018/4/4,18:11:19,83.6978277,41.31269927,0
n00000,2018/4/4,18:11:49,83.69779723,41.31269918,0
n00000,2018/4/4,18:11:49,83.69779723,41.31269918,0
n00000,2018/4/4,18:12:28,83.69779723,41.31269918,0
n00000,2018/4/4,18:12:28,83.69779723,41.31269918,0
n00000,2018/4/4,18:12:58,83.69779723,41.31269918,0
n00000,2018/4/4,18:12:58,83.69779723,41.31269918,0
n00000,2018/4/4,18:13:28,83.6978277,41.31269927,0
n00000,2018/4/4,18:13:28,83.6978277,41.31269927,0
n00000,2018/4/4,18:13:59,83.6978277,41.31269927,0
n00000,2018/4/4,18:13:59,83.6978277,41.31269927,0
n00000,2018/4/4,18:14:29,83.69779723,41.31270922,0
n00000,2018/4/4,18:14:29,83.69779723,41.31270922,0
n00000,2018/4/4,18:14:59,83.69779723,41.31270922,0
n00000,2018/4/4,18:14:59,83.69779723,41.31270922,0
n00000,2018/4/4,18:15:38,83.6978277,41.31269927,0
n00000,2018/4/4,18:15:38,83.6978277,41.31269927,0
n00000,2018/4/4,18:16:08,83.6978277,41.31270931,0
n00000,2018/4/4,18:16:08,83.6978277,41.31270931,0
n00000,2018/4/4,18:16:38,83.6978277,41.31269927,0
n00000,2018/4/4,18:16:38,83.6978277,41.31269927,0
n00000,2018/4/4,18:17:08,83.69779723,41.31269918,0
n00000,2018/4/4,18:17:08,83.69779723,41.31269918,0
n00000,2018/4/4,18:17:38,83.69782769,41.31267947,0
n00000,2018/4/4,18:17:38,83.69782769,41.31267947,0
n00000,2018/4/4,18:18:08,83.69782769,41.31267947,0
n00000,2018/4/4,18:18:08,83.69782769,41.31267947,0
n00000,2018/4/4,18:18:46,83.69782769,41.31267947,0
n00000,2018/4/4,18:18:46,83.69782769,41.31267947,0
n00000,2018/4/4,18:19:16,83.69782769,41.31267947,0
n00000,2018/4/4,18:19:16,83.69782769,41.31267947,0
n00000,2018/4/4,18:19:47,83.69782769,41.31267947,0
n00000,2018/4/4,18:19:47,83.69782769,41.31267947,0
n00000,2018/4/4,18:20:17,83.69779723,41.31269918,0
n00000,2018/4/4,18:20:17,83.69779723,41.31269918,0
n00000,2018/4/4,18:20:47,83.69779723,41.31270922,0
n00000,2018/4/4,18:20:47,83.69779723,41.31270922,0
n00000,2018/4/4,18:21:18,83.69779723,41.31270922,0
n00000,2018/4/4,18:21:18,83.69779723,41.31270922,0
n00000,2018/4/4,18:21:56,83.69779723,41.31269918,0
n00000,2018/4/4,18:21:56,83.69779723,41.31269918,0
n00000,2018/4/4,18:22:26,83.69778716,41.31269924,0
n00000,2018/4/4,18:22:26,83.69778716,41.31269924,0
n00000,2018/4/4,18:22:58,83.69778716,41.31269924,0
n00000,2018/4/4,18:22:58,83.69778716,41.31269924,0
n00000,2018/4/4,18:23:28,83.69779723,41.31269918,0
n00000,2018/4/4,18:23:28,83.69779723,41.31269918,0
n00000,2018/4/4,18:23:59,83.69779723,41.31269918,0
n00000,2018/4/4,18:23:59,83.69779723,41.31269918,0
n00000,2018/4/4,18:24:29,83.69779723,41.31269918,0
n00000,2018/4/4,18:24:29,83.69779723,41.31269918,0
n00000,2018/4/4,18:25:04,83.69779723,41.31269918,0
n00000,2018/4/4,18:25:04,83.69779723,41.31269918,0
n00000,2018/4/4,18:25:34,83.69779723,41.31269918,0
n00000,2018/4/4,18:25:34,83.69779723,41.31269918,0
n00000,2018/4/4,18:26:04,83.69779723,41.31269918,0
n00000,2018/4/4,18:26:04,83.69779723,41.31269918,0
